Date,Open,High,Low,Close,Volume,Currency
2006-12-18,13.0,13.145,12.4,12.525,27700,USD
2006-12-19,12.625,12.85,12.45,12.71,22515,USD
2006-12-20,12.79,12.905,12.48,12.645,13461,USD
2006-12-21,12.615,12.705,12.455,12.49,9648,USD
2006-12-22,12.5,12.705,12.48,12.635,5687,USD
2006-12-26,12.705,12.9,12.705,12.725,7445,USD
2006-12-27,12.79,12.985,12.74,12.925,7499,USD
2006-12-28,12.875,12.99,12.86,12.94,7046,USD
2006-12-29,12.945,13.015,12.86,12.935,7046,USD
2007-01-02,12.965,13.285,12.935,12.935,5401,USD
2007-01-03,13.28,13.28,12.6,12.67,25558,USD
2007-01-04,12.665,12.93,12.485,12.835,16756,USD
2007-01-05,12.71,12.835,12.1,12.23,25688,USD
2007-01-08,12.22,12.425,12.095,12.36,11939,USD
2007-01-09,12.38,12.62,12.265,12.595,13248,USD
2007-01-10,12.59,12.59,12.27,12.445,14642,USD
2007-01-11,12.43,12.625,12.38,12.46,11570,USD
2007-01-12,12.4,12.96,12.38,12.88,17908,USD
2007-01-16,12.905,13.035,12.61,12.625,17016,USD
2007-01-17,12.62,12.995,12.43,12.89,18845,USD
2007-01-18,12.9,13.045,12.655,12.685,14050,USD
2007-01-19,12.73,12.94,12.7,12.92,10419,USD
2007-01-22,12.925,13.215,12.83,13.0,20194,USD
2007-01-23,12.98,13.345,12.95,13.26,16240,USD
2007-01-24,13.32,13.345,13.095,13.273,15902,USD
2007-01-25,13.3,13.6,13.245,13.49,19591,USD
2007-01-26,13.35,13.51,13.21,13.375,14654,USD
2007-01-29,13.435,13.5,13.2,13.25,14506,USD
2007-01-30,13.23,13.44,13.11,13.375,12118,USD
2007-01-31,13.385,13.7,13.27,13.57,22977,USD
2007-02-01,13.595,13.835,13.57,13.725,16399,USD
2007-02-02,13.72,13.755,13.255,13.375,23006,USD
2007-02-05,13.44,13.59,13.33,13.56,12133,USD
2007-02-06,13.525,13.89,13.46,13.675,14853,USD
2007-02-07,13.675,13.81,13.615,13.71,20910,USD
2007-02-08,13.665,13.89,13.51,13.77,17791,USD
2007-02-09,13.845,13.97,13.775,13.915,15887,USD
2007-02-12,13.98,13.985,13.515,13.715,19357,USD
2007-02-13,13.67,14.0,13.66,13.915,20616,USD
2007-02-14,13.915,14.13,13.865,13.965,17065,USD
2007-02-15,14.06,14.085,13.83,13.962,20645,USD
2007-02-16,14.01,14.05,13.84,13.99,20645,USD
2007-02-19,14.0,14.075,13.97,14.015,13069,USD
2007-02-20,14.0,14.075,13.68,13.83,23550,USD
2007-02-21,13.85,14.37,13.72,14.273,34448,USD
2007-02-22,14.225,14.365,14.16,14.25,29964,USD
2007-02-23,14.22,14.66,14.19,14.595,38451,USD
2007-02-26,14.585,14.745,14.495,14.69,29819,USD
2007-02-27,14.86,14.86,14.175,14.69,43320,USD
2007-02-28,14.35,14.56,14.12,14.235,25145,USD
2007-03-01,14.24,14.465,13.51,13.65,33814,USD
2007-03-02,13.735,13.85,12.8,12.96,42687,USD
2007-03-05,13.035,13.055,12.49,12.75,37454,USD
2007-03-06,12.765,13.065,12.67,12.985,21875,USD
2007-03-07,13.02,13.145,12.89,13.105,19707,USD
2007-03-08,13.06,13.235,13.015,13.12,17008,USD
2007-03-09,13.07,13.2,12.795,12.97,18734,USD
2007-03-12,13.005,13.16,12.92,13.085,13896,USD
2007-03-13,13.13,13.13,12.82,12.96,18358,USD
2007-03-14,12.85,12.945,12.675,12.83,21037,USD
2007-03-15,12.93,13.19,12.915,13.075,17636,USD
2007-03-16,13.075,13.27,13.055,13.215,14536,USD
2007-03-19,13.175,13.295,13.115,13.233,11153,USD
2007-03-20,13.25,13.485,13.22,13.37,13782,USD
2007-03-21,13.37,13.445,13.21,13.32,14876,USD
2007-03-22,13.445,13.575,13.41,13.48,15653,USD
2007-03-23,13.5,13.5,13.15,13.227,18866,USD
2007-03-26,13.23,13.46,13.23,13.41,11945,USD
2007-03-27,13.425,13.48,13.23,13.28,12547,USD
2007-03-28,13.365,13.545,13.33,13.455,17534,USD
2007-03-29,13.43,13.43,13.18,13.34,17744,USD
2007-03-30,13.33,13.475,13.325,13.45,13557,USD
2007-04-02,13.46,13.495,13.02,13.35,25692,USD
2007-04-03,13.315,13.54,13.275,13.43,18925,USD
2007-04-04,13.42,13.7,13.42,13.62,23198,USD
2007-04-05,13.68,13.77,13.6,13.74,15567,USD
2007-04-09,13.715,13.92,13.675,13.81,19427,USD
2007-04-10,13.77,14.05,13.755,13.93,20432,USD
2007-04-11,13.92,14.065,13.75,13.89,20225,USD
2007-04-12,13.885,13.975,13.695,13.855,23294,USD
2007-04-13,13.885,14.17,13.87,14.09,21019,USD
2007-04-16,14.09,14.16,13.82,14.08,19795,USD
2007-04-17,14.065,14.11,13.9,14.02,14993,USD
2007-04-18,13.93,14.09,13.88,13.975,17519,USD
2007-04-19,14.0,14.06,13.55,13.735,26973,USD
2007-04-20,13.7,14.01,13.69,13.955,21227,USD
2007-04-23,13.955,14.11,13.86,14.05,24695,USD
2007-04-24,14.05,14.09,13.71,13.782,34900,USD
2007-04-25,13.77,13.89,13.73,13.765,26627,USD
2007-04-26,13.8,13.84,13.175,13.325,47375,USD
2007-04-27,13.455,13.69,13.365,13.575,26680,USD
2007-04-30,13.665,13.685,13.485,13.575,13299,USD
2007-05-01,13.515,13.585,13.205,13.37,25420,USD
2007-05-02,13.385,13.48,13.13,13.335,21845,USD
2007-05-03,13.33,13.56,13.3,13.51,18188,USD
2007-05-04,13.52,13.705,13.455,13.53,16389,USD
2007-05-07,13.55,13.695,13.54,13.64,7277,USD
2007-05-08,13.62,13.665,13.405,13.6,17866,USD
2007-05-09,13.59,13.62,13.285,13.47,18184,USD
2007-05-10,13.495,13.5,13.09,13.14,25956,USD
2007-05-11,13.105,13.4,13.025,13.305,20213,USD
2007-05-14,13.31,13.345,13.125,13.235,13046,USD
2007-05-15,13.23,13.36,13.08,13.315,15097,USD
2007-05-16,13.3,13.3,12.88,12.93,20970,USD
2007-05-17,12.99,13.015,12.76,12.883,21812,USD
2007-05-18,12.91,13.08,12.84,13.003,17911,USD
2007-05-21,13.015,13.175,12.9,13.13,13993,USD
2007-05-22,13.13,13.2,12.98,12.99,11549,USD
2007-05-23,13.01,13.2,12.955,13.105,13190,USD
2007-05-24,13.1,13.15,12.835,12.92,16681,USD
2007-05-25,12.895,13.035,12.895,13.0,7385,USD
2007-05-29,12.99,13.34,12.955,13.223,21873,USD
2007-05-30,13.2,13.25,13.085,13.22,12703,USD
2007-05-31,13.23,13.58,13.215,13.47,22932,USD
2007-06-01,13.495,13.765,13.48,13.74,21302,USD
2007-06-04,13.73,13.85,13.685,13.745,16577,USD
2007-06-05,13.755,13.87,13.72,13.812,15947,USD
2007-06-06,13.815,13.86,13.645,13.717,22037,USD
2007-06-07,13.735,13.82,13.43,13.48,28721,USD
2007-06-08,13.475,13.55,12.97,13.04,34956,USD
2007-06-11,13.125,13.295,13.06,13.275,13840,USD
2007-06-12,13.25,13.27,13.02,13.09,18870,USD
2007-06-13,13.035,13.2,12.845,13.06,26370,USD
2007-06-14,13.135,13.23,12.97,13.165,17295,USD
2007-06-15,13.15,13.275,13.065,13.26,13720,USD
2007-06-18,13.25,13.395,13.2,13.235,17224,USD
2007-06-19,13.215,13.36,13.115,13.325,14696,USD
2007-06-20,13.35,13.415,13.16,13.25,19343,USD
2007-06-21,13.185,13.265,12.965,13.09,29017,USD
2007-06-22,13.115,13.19,12.99,13.02,21777,USD
2007-06-25,13.03,13.07,12.81,12.877,31223,USD
2007-06-26,12.86,12.9,12.135,12.28,59922,USD
2007-06-27,12.245,12.36,12.125,12.21,35835,USD
2007-06-28,12.415,12.59,12.385,12.505,28762,USD
2007-06-29,12.58,12.675,12.355,12.473,16747,USD
2007-07-02,12.51,12.765,12.51,12.74,15785,USD
2007-07-03,12.735,12.785,12.56,12.685,15785,USD
2007-07-04,12.715,12.78,12.68,12.755,12593,USD
2007-07-05,12.715,12.78,12.495,12.58,13882,USD
2007-07-06,12.57,12.865,12.42,12.757,21196,USD
2007-07-09,12.79,12.965,12.765,12.82,14685,USD
2007-07-10,12.8,13.085,12.79,12.975,17059,USD
2007-07-11,12.985,13.09,12.915,12.975,15162,USD
2007-07-12,12.99,13.225,12.955,13.18,19892,USD
2007-07-13,13.18,13.235,13.075,13.11,13229,USD
2007-07-16,13.11,13.175,13.015,13.065,9558,USD
2007-07-17,13.03,13.14,12.925,13.018,11919,USD
2007-07-18,12.99,13.35,12.965,13.29,22963,USD
2007-07-19,13.285,13.4,13.245,13.375,14509,USD
2007-07-20,13.335,13.5,13.3,13.403,16855,USD
2007-07-23,13.4,13.48,13.31,13.33,11749,USD
2007-07-24,13.33,13.59,13.265,13.443,18097,USD
2007-07-25,13.325,13.355,13.105,13.15,18076,USD
2007-07-26,13.18,13.235,12.755,12.95,38262,USD
2007-07-27,12.88,13.005,12.65,12.715,21307,USD
2007-07-30,12.7,12.96,12.685,12.903,12182,USD
2007-07-31,12.955,13.09,12.86,13.017,16214,USD
2007-08-01,12.91,13.075,12.74,12.955,23224,USD
2007-08-02,13.055,13.085,12.955,12.995,10807,USD
2007-08-03,13.01,13.2,12.985,13.158,18577,USD
2007-08-06,13.14,13.205,12.92,13.033,15575,USD
2007-08-07,13.01,13.17,12.925,13.095,19157,USD
2007-08-08,13.125,13.25,13.05,13.17,18662,USD
2007-08-09,13.145,13.165,12.625,12.705,37041,USD
2007-08-10,12.685,13.06,12.605,12.87,31522,USD
2007-08-13,12.87,12.92,12.75,12.855,12287,USD
2007-08-14,12.82,12.91,12.7,12.748,19089,USD
2007-08-15,12.725,12.765,12.335,12.555,32182,USD
2007-08-16,12.5,12.56,11.06,11.495,23373,USD
2007-08-17,11.765,12.015,11.49,11.8,36222,USD
2007-08-20,11.795,11.975,11.62,11.735,22653,USD
2007-08-21,11.76,11.84,11.455,11.51,27424,USD
2007-08-22,11.565,11.79,11.52,11.565,22939,USD
2007-08-23,11.645,11.895,11.62,11.64,25524,USD
2007-08-24,11.725,12.005,11.58,11.94,24384,USD
2007-08-27,11.95,11.99,11.73,11.765,18150,USD
2007-08-28,11.74,11.905,11.675,11.765,26731,USD
2007-08-29,11.745,11.925,11.705,11.845,24849,USD
2007-08-30,12.075,12.075,11.89,11.96,20618,USD
2007-08-31,11.945,12.275,11.93,12.23,20618,USD
2007-09-03,12.26,12.36,12.2,12.28,15104,USD
2007-09-04,12.26,12.515,12.16,12.448,22130,USD
2007-09-05,12.43,12.46,12.265,12.355,13140,USD
2007-09-06,12.375,12.67,12.35,12.533,25532,USD
2007-09-07,12.585,12.845,12.53,12.76,26812,USD
2007-09-10,12.69,12.86,12.56,12.7,18337,USD
2007-09-11,12.69,12.95,12.635,12.835,21043,USD
2007-09-12,12.84,12.925,12.645,12.793,22663,USD
2007-09-13,12.765,12.8,12.49,12.68,19812,USD
2007-09-14,12.67,12.935,12.585,12.705,19937,USD
2007-09-17,12.68,12.98,12.675,12.9,15966,USD
2007-09-18,12.945,13.23,12.825,12.925,26012,USD
2007-09-19,13.12,13.24,13.03,13.105,21594,USD
2007-09-20,13.085,13.64,13.035,13.47,39732,USD
2007-09-21,13.5,13.8,13.435,13.62,29044,USD
2007-09-24,13.65,13.87,13.535,13.64,23975,USD
2007-09-25,13.59,13.64,13.325,13.62,23275,USD
2007-09-26,13.61,13.745,13.465,13.545,22717,USD
2007-09-27,13.52,13.73,13.48,13.645,15754,USD
2007-09-28,13.67,14.0,13.625,13.92,27226,USD
2007-10-01,13.935,13.99,13.76,13.855,16361,USD
2007-10-02,13.85,13.86,13.18,13.45,34170,USD
2007-10-03,13.455,13.595,13.35,13.47,18882,USD
2007-10-04,13.43,13.53,13.15,13.5,23612,USD
2007-10-05,13.49,13.63,13.31,13.49,22948,USD
2007-10-08,13.52,13.545,13.325,13.36,9978,USD
2007-10-09,13.345,13.685,13.25,13.583,22088,USD
2007-10-10,13.61,13.79,13.585,13.668,14212,USD
2007-10-11,13.675,14.03,13.65,13.985,23465,USD
2007-10-12,13.865,13.995,13.795,13.903,15372,USD
2007-10-15,13.915,14.12,13.83,13.855,22042,USD
2007-10-16,13.88,14.09,13.6,13.658,31034,USD
2007-10-17,13.695,13.915,13.61,13.75,25008,USD
2007-10-18,13.735,13.9,13.695,13.803,18313,USD
2007-10-19,13.885,13.995,13.365,13.635,35304,USD
2007-10-22,13.64,13.67,13.325,13.555,23284,USD
2007-10-23,13.505,13.72,13.505,13.65,14224,USD
2007-10-24,13.66,13.685,13.45,13.59,18301,USD
2007-10-25,13.645,14.095,13.615,13.905,31584,USD
2007-10-26,13.955,14.32,13.95,14.28,27666,USD
2007-10-29,14.48,14.59,14.29,14.43,29958,USD
2007-10-30,14.57,14.645,14.195,14.328,24426,USD
2007-10-31,14.22,14.615,14.18,14.438,24083,USD
2007-11-01,14.55,14.605,13.98,14.325,39816,USD
2007-11-02,14.135,14.735,14.13,14.599,31524,USD
2007-11-05,14.705,14.88,14.46,14.785,26032,USD
2007-11-06,14.78,15.66,14.695,15.38,47119,USD
2007-11-07,15.645,16.275,15.25,15.325,66998,USD
2007-11-08,15.32,15.865,14.86,15.515,50883,USD
2007-11-09,15.17,15.695,15.07,15.545,35277,USD
2007-11-12,15.47,15.5,14.31,14.762,47720,USD
2007-11-13,14.465,14.94,14.4,14.61,30548,USD
2007-11-14,14.62,15.155,14.615,15.065,30347,USD
2007-11-15,15.035,15.155,14.34,14.482,36165,USD
2007-11-16,14.43,14.745,14.365,14.51,27565,USD
2007-11-19,14.52,14.67,14.1,14.16,31877,USD
2007-11-20,14.24,14.835,14.105,14.5,40956,USD
2007-11-21,14.74,14.825,14.325,14.42,40956,USD
2007-11-22,14.445,14.58,14.395,14.53,27887,USD
2007-11-23,14.54,14.905,14.395,14.735,21690,USD
2007-11-26,14.795,15.02,14.585,14.83,43678,USD
2007-11-27,14.715,14.8,14.3,14.485,43464,USD
2007-11-28,14.45,14.54,14.12,14.335,43813,USD
2007-11-29,14.605,14.705,14.32,14.445,30110,USD
2007-11-30,14.36,14.455,13.965,14.165,29813,USD
2007-12-03,14.155,14.395,13.96,14.21,19156,USD
2007-12-04,14.315,14.57,14.185,14.465,20642,USD
2007-12-05,14.51,14.58,14.28,14.46,16834,USD
2007-12-06,14.435,14.72,14.125,14.625,26790,USD
2007-12-07,14.65,14.705,14.395,14.505,17013,USD
2007-12-10,14.545,14.9,14.5,14.85,21322,USD
2007-12-11,14.76,14.975,14.58,14.865,15604,USD
2007-12-12,14.655,14.97,14.61,14.825,19879,USD
2007-12-13,14.75,14.85,14.1,14.237,33014,USD
2007-12-14,14.235,14.35,13.87,13.983,28944,USD
2007-12-17,13.975,14.12,13.74,13.98,14584,USD
2007-12-18,13.985,14.28,13.93,14.165,17058,USD
2007-12-19,14.175,14.29,14.09,14.222,11892,USD
2007-12-20,14.27,14.45,14.08,14.34,18688,USD
2007-12-21,14.37,14.58,14.32,14.488,12046,USD
2007-12-24,14.51,14.72,14.455,14.66,4790,USD
2007-12-26,14.7,14.9,14.56,14.835,9312,USD
2007-12-27,14.8,14.905,14.645,14.818,13850,USD
2007-12-28,14.82,14.99,14.73,14.895,12933,USD
2007-12-31,14.895,15.08,14.81,14.92,10952,USD
2008-01-02,14.91,15.415,14.91,15.29,26487,USD
2008-01-03,15.35,15.535,15.165,15.5,26044,USD
2008-01-04,15.455,15.57,15.24,15.462,22544,USD
2008-01-07,15.4,15.48,15.2,15.29,19486,USD
2008-01-08,15.27,15.85,15.255,15.815,28581,USD
2008-01-09,15.795,16.27,15.645,15.84,36840,USD
2008-01-10,15.78,16.355,15.415,16.275,41021,USD
2008-01-11,16.27,16.415,16.05,16.37,25709,USD
2008-01-14,16.385,16.715,16.25,16.425,33525,USD
2008-01-15,16.44,16.64,15.945,16.3,36444,USD
2008-01-16,15.985,16.25,15.77,15.895,43860,USD
2008-01-17,15.87,16.175,15.82,16.01,25634,USD
2008-01-18,15.92,16.42,15.715,16.215,32481,USD
2008-01-22,16.22,16.295,15.255,16.105,52644,USD
2008-01-23,16.135,16.25,15.765,15.97,36251,USD
2008-01-24,16.12,16.525,16.005,16.333,32461,USD
2008-01-25,16.49,16.68,16.36,16.49,26643,USD
2008-01-28,16.53,16.805,16.415,16.75,22956,USD
2008-01-29,16.765,16.905,16.57,16.8,18872,USD
2008-01-30,16.76,16.96,16.645,16.76,19642,USD
2008-01-31,16.86,17.09,16.735,16.995,29420,USD
2008-02-01,16.945,17.345,16.765,16.87,39561,USD
2008-02-04,16.87,16.975,16.445,16.78,27792,USD
2008-02-05,16.73,16.785,16.3,16.345,28053,USD
2008-02-06,16.38,16.695,16.23,16.55,25832,USD
2008-02-07,16.53,16.9,16.5,16.775,28036,USD
2008-02-08,16.84,17.26,16.785,17.11,27335,USD
2008-02-11,17.23,17.595,17.135,17.47,34933,USD
2008-02-12,17.5,17.65,17.16,17.25,32824,USD
2008-02-13,17.19,17.42,16.95,17.353,31650,USD
2008-02-14,17.31,17.52,17.15,17.255,26563,USD
2008-02-15,17.245,17.52,16.975,17.118,36205,USD
2008-02-19,17.095,17.6,16.965,17.508,32166,USD
2008-02-20,17.565,17.87,17.205,17.76,40485,USD
2008-02-21,17.83,18.075,17.785,17.95,36717,USD
2008-02-22,17.88,18.195,17.74,18.035,32701,USD
2008-02-25,18.055,18.185,17.88,18.085,46293,USD
2008-02-26,18.11,18.865,17.93,18.72,63147,USD
2008-02-27,18.795,19.49,18.79,19.21,63398,USD
2008-02-28,19.39,19.965,19.165,19.71,47205,USD
2008-02-29,19.855,20.055,19.455,19.915,36301,USD
2008-03-03,19.92,20.74,19.86,20.18,44963,USD
2008-03-04,20.435,20.68,19.635,19.84,53017,USD
2008-03-05,19.91,20.97,19.48,20.785,52961,USD
2008-03-06,20.93,21.325,19.905,20.225,56497,USD
2008-03-07,20.28,20.835,19.915,20.25,37291,USD
2008-03-10,20.26,20.495,19.28,19.785,35763,USD
2008-03-11,19.77,20.405,19.4,19.763,39392,USD
2008-03-12,19.74,20.28,19.45,19.995,31776,USD
2008-03-13,20.225,20.98,20.18,20.42,33686,USD
2008-03-14,20.655,20.975,20.32,20.655,29501,USD
2008-03-17,20.78,21.44,19.8,20.3,44706,USD
2008-03-18,20.25,20.51,19.55,19.96,33663,USD
2008-03-19,19.755,20.17,18.22,18.445,65624,USD
2008-03-20,18.405,18.43,16.725,16.85,58911,USD
2008-03-24,17.0,17.275,16.815,17.11,24031,USD
2008-03-25,17.08,18.02,16.975,17.8,33447,USD
2008-03-26,17.995,18.495,17.69,18.383,34185,USD
2008-03-27,18.48,18.685,17.975,18.55,28948,USD
2008-03-28,18.47,18.59,17.67,17.94,28131,USD
2008-03-31,17.91,18.22,17.06,17.31,35810,USD
2008-04-01,17.26,17.42,16.33,16.89,45964,USD
2008-04-02,16.925,17.525,16.715,17.18,29070,USD
2008-04-03,17.36,17.595,16.95,17.48,29420,USD
2008-04-04,17.405,17.87,17.265,17.755,21735,USD
2008-04-07,17.785,18.285,17.73,18.12,22558,USD
2008-04-08,18.075,18.24,17.44,17.708,26575,USD
2008-04-09,17.71,18.425,17.4,18.2,33811,USD
2008-04-10,18.235,18.44,17.815,18.043,31855,USD
2008-04-11,17.98,18.165,17.47,17.69,28635,USD
2008-04-14,17.7,17.91,17.26,17.79,24747,USD
2008-04-15,17.775,18.07,17.65,17.85,20964,USD
2008-04-16,17.88,18.55,17.745,18.325,32738,USD
2008-04-17,18.355,18.77,18.17,18.305,24380,USD
2008-04-18,18.26,18.48,17.375,17.82,36238,USD
2008-04-21,17.895,17.975,17.265,17.36,27751,USD
2008-04-22,17.45,17.955,17.285,17.71,30430,USD
2008-04-23,17.635,17.85,16.97,17.165,42764,USD
2008-04-24,17.115,17.22,16.63,16.66,39539,USD
2008-04-25,16.735,16.9,16.39,16.85,38687,USD
2008-04-28,16.845,17.13,16.77,17.013,34513,USD
2008-04-29,17.14,17.14,16.53,16.64,27971,USD
2008-04-30,16.625,16.96,16.455,16.593,28531,USD
2008-05-01,16.92,17.12,16.055,16.205,32988,USD
2008-05-02,16.26,16.585,16.125,16.465,19840,USD
2008-05-05,16.47,16.89,16.465,16.83,14146,USD
2008-05-06,16.81,17.07,16.71,16.86,19886,USD
2008-05-07,16.92,16.98,16.53,16.695,23133,USD
2008-05-08,16.71,17.02,16.51,16.87,18891,USD
2008-05-09,16.945,17.135,16.53,16.91,24935,USD
2008-05-12,16.9,17.37,16.715,17.225,23414,USD
2008-05-13,17.215,17.325,16.57,16.828,28910,USD
2008-05-14,16.75,16.95,16.55,16.613,21242,USD
2008-05-15,16.6,17.04,16.555,16.685,24143,USD
2008-05-16,16.77,17.11,16.755,16.96,21682,USD
2008-05-19,17.07,17.295,16.87,17.028,19978,USD
2008-05-20,17.0,17.755,16.96,17.725,30230,USD
2008-05-21,17.745,18.16,17.61,18.05,27717,USD
2008-05-22,18.09,18.24,17.775,18.025,27416,USD
2008-05-23,18.0,18.34,17.885,18.29,27416,USD
2008-05-26,18.275,18.37,18.185,18.365,20436,USD
2008-05-27,18.275,18.375,17.43,17.465,35370,USD
2008-05-28,17.5,17.68,17.065,17.415,29900,USD
2008-05-29,17.485,17.6,16.51,16.515,45165,USD
2008-05-30,16.645,16.96,16.45,16.865,20565,USD
2008-06-02,16.88,17.045,16.61,16.91,21329,USD
2008-06-03,16.85,16.96,16.465,16.835,27952,USD
2008-06-04,16.835,16.95,16.61,16.94,21404,USD
2008-06-05,16.845,17.225,16.505,17.17,34194,USD
2008-06-06,17.2,17.585,17.12,17.43,30365,USD
2008-06-09,17.57,17.67,17.105,17.21,25354,USD
2008-06-10,17.16,17.21,16.51,16.635,35265,USD
2008-06-11,16.645,16.94,16.54,16.855,22855,USD
2008-06-12,16.9,16.925,16.25,16.485,32285,USD
2008-06-13,16.485,16.62,16.27,16.56,19035,USD
2008-06-16,16.575,17.47,16.4,17.232,33056,USD
2008-06-17,17.165,17.41,16.85,17.075,26471,USD
2008-06-18,17.06,17.49,16.985,17.34,29643,USD
2008-06-19,17.365,17.75,17.145,17.47,33475,USD
2008-06-20,17.37,17.645,17.305,17.397,22506,USD
2008-06-23,17.39,17.52,16.525,16.79,45259,USD
2008-06-24,16.775,16.95,16.6,16.633,36597,USD
2008-06-25,16.685,16.82,16.46,16.503,36600,USD
2008-06-26,16.75,17.44,16.69,17.125,47394,USD
2008-06-27,17.27,17.76,17.215,17.71,36116,USD
2008-06-30,17.67,17.98,17.29,17.51,23770,USD
2008-07-01,17.505,18.31,17.46,18.29,36090,USD
2008-07-02,18.185,18.49,17.98,18.425,27606,USD
2008-07-03,18.445,18.585,18.07,18.37,27606,USD
2008-07-04,18.36,18.36,18.07,18.2,28224,USD
2008-07-07,18.22,18.23,17.625,17.92,31270,USD
2008-07-08,17.86,18.045,17.55,17.955,26363,USD
2008-07-09,17.89,18.235,17.815,18.175,21969,USD
2008-07-10,18.2,18.425,18.13,18.32,26724,USD
2008-07-11,18.37,18.98,18.325,18.82,28756,USD
2008-07-14,18.945,19.31,18.585,19.25,31901,USD
2008-07-15,19.17,19.55,18.61,19.013,44691,USD
2008-07-16,18.995,19.0,18.675,18.805,33760,USD
2008-07-17,18.815,19.215,18.39,18.735,36846,USD
2008-07-18,18.575,18.69,18.105,18.2,27476,USD
2008-07-21,18.215,18.535,18.2,18.425,16893,USD
2008-07-22,18.5,18.76,17.895,18.005,35049,USD
2008-07-23,17.985,18.055,17.32,17.458,36805,USD
2008-07-24,17.425,17.67,17.13,17.298,27217,USD
2008-07-25,17.47,17.68,17.045,17.375,24439,USD
2008-07-28,17.445,17.58,17.27,17.465,15582,USD
2008-07-29,17.575,17.66,17.08,17.375,24162,USD
2008-07-30,17.405,17.635,16.845,17.465,35334,USD
2008-07-31,17.555,17.95,17.425,17.79,32377,USD
2008-08-01,17.77,17.805,17.28,17.52,25396,USD
2008-08-04,17.54,17.65,16.905,17.14,24122,USD
2008-08-05,16.955,17.03,16.425,16.572,37987,USD
2008-08-06,16.45,16.77,16.425,16.505,27242,USD
2008-08-07,16.555,16.695,16.02,16.257,32062,USD
2008-08-08,16.205,16.24,15.24,15.33,40699,USD
2008-08-11,15.315,15.435,14.535,14.62,39586,USD
2008-08-12,14.635,14.825,14.01,14.485,43962,USD
2008-08-13,14.51,14.93,14.35,14.845,39267,USD
2008-08-14,14.89,15.1,14.1,14.23,41941,USD
2008-08-15,14.17,14.19,12.2,12.815,60562,USD
2008-08-18,12.915,13.335,12.88,13.1,27883,USD
2008-08-19,13.05,13.335,12.4,13.105,31824,USD
2008-08-20,13.245,13.4,12.79,13.04,30683,USD
2008-08-21,13.26,13.875,13.185,13.727,30396,USD
2008-08-22,13.86,13.935,13.29,13.477,26188,USD
2008-08-25,13.36,13.56,13.1,13.37,23753,USD
2008-08-26,13.47,13.725,12.96,13.575,41483,USD
2008-08-27,13.57,13.85,13.4,13.47,33676,USD
2008-08-28,13.6,14.13,13.56,13.705,34664,USD
2008-08-29,13.775,13.99,13.63,13.707,14555,USD
2008-09-02,13.875,13.9,12.55,13.145,38941,USD
2008-09-03,13.14,13.225,12.63,12.947,23306,USD
2008-09-04,12.97,13.265,12.7,12.94,23440,USD
2008-09-05,12.9,13.19,12.12,12.325,39897,USD
2008-09-08,12.525,12.795,11.94,12.065,29708,USD
2008-09-09,12.175,12.255,11.31,11.715,37973,USD
2008-09-10,11.37,11.67,10.7,10.89,44855,USD
2008-09-11,10.735,11.035,10.31,10.555,39561,USD
2008-09-12,10.66,10.99,10.585,10.795,27970,USD
2008-09-15,11.03,11.25,10.42,11.135,31326,USD
2008-09-16,11.19,11.235,10.44,10.517,35735,USD
2008-09-17,10.52,12.17,10.435,11.675,60032,USD
2008-09-18,12.13,13.065,11.725,12.7,54578,USD
2008-09-19,12.025,12.735,11.81,12.475,30820,USD
2008-09-22,12.645,13.675,12.54,13.45,32367,USD
2008-09-23,13.54,13.75,13.05,13.17,33819,USD
2008-09-24,13.35,13.73,13.135,13.44,25025,USD
2008-09-25,13.315,13.88,13.1,13.275,32524,USD
2008-09-26,13.31,13.74,13.115,13.503,20494,USD
2008-09-29,13.3,13.46,12.72,13.025,27502,USD
2008-09-30,13.215,13.285,11.8,12.275,29107,USD
2008-10-01,12.135,13.08,12.045,12.77,24843,USD
2008-10-02,12.66,12.66,10.855,11.12,34395,USD
2008-10-03,10.91,11.79,10.84,11.325,30179,USD
2008-10-06,11.155,11.555,10.925,11.285,24667,USD
2008-10-07,11.11,11.9,11.005,11.38,23272,USD
2008-10-08,11.585,12.13,11.445,11.772,22844,USD
2008-10-09,11.8,12.195,11.52,11.875,14140,USD
2008-10-10,12.135,12.355,9.4,10.6,40892,USD
2008-10-13,10.27,10.91,10.07,10.79,21630,USD
2008-10-14,10.765,11.195,10.71,11.06,17579,USD
2008-10-15,11.045,11.13,10.035,10.18,24071,USD
2008-10-16,10.33,10.365,9.25,9.635,27988,USD
2008-10-17,9.72,9.93,9.09,9.335,24667,USD
2008-10-20,9.35,9.915,9.35,9.69,22206,USD
2008-10-21,9.775,10.18,9.525,10.075,25348,USD
2008-10-22,10.08,10.17,9.355,9.46,22645,USD
2008-10-23,9.54,9.89,9.165,9.5,23344,USD
2008-10-24,9.69,9.8,8.65,9.295,23631,USD
2008-10-27,9.355,9.545,8.72,9.195,15729,USD
2008-10-28,9.025,9.295,8.4,8.79,22933,USD
2008-10-29,9.19,10.175,9.01,9.805,27236,USD
2008-10-30,9.91,10.645,9.565,9.785,20115,USD
2008-10-31,9.71,9.965,9.2,9.73,17765,USD
2008-11-03,9.84,10.26,9.6,9.75,13757,USD
2008-11-04,9.77,10.54,9.7,10.13,23676,USD
2008-11-05,10.26,10.6,10.035,10.455,24933,USD
